municipality,site_id,label,latitude,longitude,observed_count,observed_unit,observation_period,source,source_url
Barrie,191,E Princess Margaret Gate and Loyalist,44.36548264935736,-79.62934665163282,9,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4114,E Pringle and Ruffet,44.37788678750834,-79.73380137668114,2,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4123,E St Vincent and Blake,44.39274270885776,-79.67319193906351,79,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,194,E St Vincent and Codrington,44.39737793332143,-79.6764781120825,47,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4126,E St Vincent and Cundles E,44.41171269189734,-79.68853939234162,124,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4128,E St Vincent and Duckworth (Duckworth),44.39691429017562,-79.67608181526171,14,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4131,E St Vincent and Grove E,44.40397246663386,-79.68205596952583,39,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4135,E St Vincent and Hamner E,44.422683994078604,-79.6981221120805,4,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,198,E St Vincent and Rose,44.405690989339796,-79.68352544677211,62,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,24,E Sundew and Holly Meadow/Lee,44.32839392669322,-79.72706378353256,3,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4141,E Sunnidale and Cundles W,44.399926500164895,-79.71663102468193,24,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4145,E Sunnidale and Livingstone W (Livingstone),44.40165244244858,-79.72909663804855,23,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4148,E Sunnidale/Ross and Wellington W (Wellinton),44.391448154854416,-79.69987665283317,42,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4154,E Tiffin and Patterson,44.37054989171236,-79.70867477099613,4,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4162,E Toronto and Ross,44.39077030607543,-79.69562023269283,23,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,202,E Toronto and Simcoe,44.386527431218184,-79.6917855600287,189,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,28,E Veterans and Commerce Park,44.32318225741953,-79.69608033637402,6,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4168,E Yonge and Big Bay Point,44.35722669092264,-79.64726659892719,64,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4188,E Yonge and Cox Mill (Cox Mill),44.358992095565505,-79.65101869174612,38,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4193,E Yonge and GO Station Entrance (GO Entrance),44.350901936497905,-79.62965434386975,8,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4174,E Yonge and Huronia,44.37017700037412,-79.66953959466206,11,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4176,E Yonge and Little,44.36672661051781,-79.66248379556697,29,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4180,E Yonge and Lockhart,44.33717699298002,-79.62180492682086,1,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4172,E Yonge and Madelaine/Ashford (Ashford),44.355100921038655,-79.64113806728507,295,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4099,E Yonge and Shoppers Entrance (Shoppers),44.356208738325996,-79.64459097712756,8,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,32,N Ann S and John,44.37801248389372,-79.70132174553852,16,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,79,N Anne N and Dunlop W Oct12,44.383007058221956,-79.7055993387587,79,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4139,N Anne N and Sunnidale Jun13,44.401516372239534,-79.72166278296184,1,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,36,N Anne S and Tiffin,44.37338852970245,-79.69734478196075,37,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,248,N Anne an Donald,44.38456836990773,-79.70695655229737,54,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,252,N Anne and Edgehill,44.38722973192659,-79.70928022329478,46,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,83,N Anne and Letitia,44.39186810696298,-79.71325532355421,43,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,87,N Anne and Livingstone,44.404191228691886,-79.7239929152008,10,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,91,N Anne and Sunnidale Nov9,44.401720719507544,-79.72182777656396,6,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,95,N Anne and Vespra,44.38010399424741,-79.70315115379857,15,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,256,N Ardagh and Hawkins/Eaglestone,44.35354113031723,-79.7221686576951,29,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,260,N Ardagh and Patterson,44.357352165864505,-79.70563440229779,17,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,99,N Ardagh and Wright,44.35258035086921,-79.72734434655167,61,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,6,N Bayfield and Cundles,44.40524578639034,-79.70396939627364,96,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,3945,N Bayfield and Dunlop,44.38971805579983,-79.69026690753908,496,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,40,N Bayfield and Ferris,44.40278136290566,-79.70178403330182,56,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,67,N Bayfield and Georgian Mall Herbies Entrance,44.412807268015236,-79.7105447759176,62,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,44,N Bayfield and Georgian Mall Sears Entrance,44.41427250257156,-79.71178436953306,47,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,268,N Bayfield and Grove,44.39694959146632,-79.69668262946288,47,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,48,N Bayfield and Hanmer,44.416891035150506,-79.71407794127002,6,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,52,N Bayfield and Heather,44.40848367693177,-79.70678671412938,72,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,56,N Bayfield and Livingstone,44.41012731622546,-79.70816344623847,276,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,103,N Bayfield and Sophia,44.39221503035378,-79.6926590268796,75,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,283,N Bayfield and Wellington,44.39395410703051,-79.69410452223724,2,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,299,N Big Bat Point and Leggot/Loon,44.35504635276022,-79.65923668893193,80,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,295,N Big Bay Point and Huronia,44.353687019706854,-79.66518805870892,24,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,63,N Big Bay Point and Hurst,44.36086613082153,-79.6321818740854,13,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,18,N Big Bay Point and Sandrinfham/Royal Parkside,44.36311984418635,-79.62300119531108,33,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,71,N Big Bay Point and Welham,44.352503012707885,-79.67076438867694,8,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,111,N Big Bay and Grand Forest/Pine,44.35998562404479,-79.63613591847232,20,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,107,N Big Bay anf Ashford/Dodson,44.358937289775184,-79.64162745798922,25,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,115,N Birchwood and Celest,44.41557363877053,-79.70065529838972,6,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,118,N Bradford and John,44.38000157007445,-79.69362579203008,6,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,122,N Bradford and Simcoe,44.38639515133979,-79.69400486101931,60,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,125,N Bradford and Victoria,44.381646854996,-79.69371305933491,37,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,4020,N Briar Rd and Greenfield Ave,44.3686343100818,-79.6750377511228,8,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,3972,N Collier and Dundonald,44.391592649840966,-79.67719358849371,24,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
Barrie,3960,N Cox Mill and Dock Rd,44.36985157272942,-79.64984202311932,3,pedestrians/turning-movement count,2017 published count,City of Barrie Traffic Counts,https://gispublic.barrie.ca/arcgis/rest/services/Open_Data/FacilitiesStreets/MapServer/5
